amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T07,2,T06,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,18.331111,18.331111,27.352222,0.0,0.0,10.8628,65.7374,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T16,3,T07,OUT1,P9,SORT1,3.0,20.0,45.0,3.0,vg::OUT1__P9__path_1,path_1,7.135,7.135,8.135,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,34.487222,34.487222,43.160556,0.0,0.0,13.8622,51.8752,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T11,4,T16,SORT1,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,50.847556,50.847556,63.243111,11.243111,0.0,19.3142,32.561,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T05,2,T02,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,17.101333,17.101333,23.972444,0.0,0.0,8.5998,63.152,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T14,3,T05,OUT2,P5,SORT2,2.0,20.0,48.0,2.0,vg::OUT2__P5__path_1,path_1,6.381,6.381,6.381,basic_astar::P5__SORT2__path_1,path_1,5.222222,4.7,4.7,30.353444,30.353444,37.575667,0.0,0.0,12.421,50.731,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T15,4,T14,SORT2,P6,SORT1,2.0,20.0,49.0,3.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__SORT1__path_1,path_1,4.525556,4.073,4.573,40.514667,40.514667,47.040222,0.0,0.0,8.2266,42.5044,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T19,5,T15,SORT1,P1,SORT2,3.0,26.0,61.0,1.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT2__path_1,path_1,10.748889,9.674,10.674,55.254222,55.254222,69.003111,8.003111,0.0,20.4228,22.0816,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
