amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T03,2,T06,SORT1,P5,SORT1,3.0,2.0,32.0,1.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,19.280111,19.280111,27.512333,0.0,0.0,10.9598,65.6404,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T07,3,T03,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,31.272333,31.272333,40.293444,0.0,0.0,10.8628,54.7776,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T18,4,T07,OUT1,P7,SORT2,3.0,29.0,54.0,1.0,vg::OUT1__P7__path_1,path_1,5.419,5.419,6.419,vg::P7__SORT2__path_1,path_1,5.921111,5.329,5.829,45.712444,45.712444,54.633556,0.633556,0.0,12.4138,42.3638,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T14,5,T18,SORT2,P4,SORT2,3.0,23.0,53.0,1.0,vg::SORT2__P4__path_1,path_1,6.941,6.941,8.440999999999999,vg::P4__SORT2__path_1,path_1,7.712222,6.941,8.440999999999999,61.574556,61.574556,72.286778,19.286778,0.0,15.8702,26.4936,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T08,2,T02,SORT2,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT2__P9__path_1,path_1,5.114,5.114,5.614,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.276333,19.276333,26.958556,0.0,0.0,11.6508,60.101,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T15,3,T08,SORT2,P1,SORT1,2.0,25.0,54.0,2.0,vg::SORT2__P1__path_1,path_1,9.674,9.674,10.674,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,36.632556,36.632556,47.759222,0.0,0.0,19.9308,40.1702,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T17,4,T15,SORT1,P1,SORT1,2.0,29.0,68.0,2.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,55.973222,55.973222,67.099889,0.0,0.0,18.4708,21.6994,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T05,2,T01,SORT1,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT1__P6__path_1,path_1,4.525556,4.073,4.573,vg::P6__OUT2__path_1,path_1,5.412346,4.384,4.884,19.106296,19.106296,26.518642,0.0,0.0,9.7338,77.8134,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T10,3,T05,OUT2,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT2__P5__path_1,path_1,7.09,6.381,6.381,vg::P5__OUT1__path_1,path_1,8.318519,6.738,7.738,33.608642,33.608642,44.92716,0.0,0.0,15.0666,62.7468,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T12,4,T10,OUT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::OUT1__P8__path_1,path_1,3.554444,3.199,3.199,vg::P8__OUT1__path_1,path_1,3.949383,3.199,3.199,48.481605,48.481605,54.430988,0.0,0.0,7.4378,55.309,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T09,5,T12,OUT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::OUT1__P4__path_1,path_1,9.134444,8.221,9.721,vg::P4__SORT1__path_1,path_1,8.101235,6.562,8.062000000000001,63.565432,63.565432,73.666667,25.666667,0.0,16.4954,38.8136,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T04,1,,CHG2,P8,SORT2,2.0,4.0,35.0,3.0,vg::CHG2__P8__path_1,path_1,2.142727,2.357,2.357,vg::P8__SORT2__path_1,path_1,2.317172,2.294,2.294,2.142727,4.0,8.317172,0.0,1.857273,5.5098,74.4902,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T11,2,T04,SORT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT2__P3__path_1,path_1,7.014545,7.716,8.716000000000001,vg::P3__OUT2__path_1,path_1,9.450505,9.356,10.356,15.331717,16.0,27.450505,0.0,0.668283,19.3432,55.147,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T13,3,T11,OUT2,P3,SORT1,2.0,20.0,54.0,2.0,vg::OUT2__P3__path_1,path_1,8.505455,9.356,10.356,basic_astar::P3__SORT1__path_1,path_2,8.329293,8.246,12.246,35.95596,35.95596,46.285253,0.0,0.0,19.6512,35.4958,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T16,4,T13,SORT1,P1,SORT1,3.0,28.0,66.0,3.0,vg::SORT1__P1__path_1,path_1,7.467273,8.214,10.214,vg::P1__SORT1__path_1,path_1,8.29697,8.214,10.214,53.752525,53.752525,65.049495,0.0,0.0,18.6708,16.825,ok,ok,m3_regret_insertion_ls+mixed,
