amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T03,1,,IN1,P5,SORT1,3.0,2.0,32.0,1.0,vg::IN1__P5__path_1,path_1,6.492,6.492,7.492,basic_astar::P5__SORT1__path_1,path_2,5.56,5.004,7.504,6.492,6.492,15.052,0.0,0.0,13.0968,76.9032,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T04,2,T03,SORT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,15.972,15.972,20.520889,0.0,0.0,4.0728,72.8304,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T07,3,T04,SORT2,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT2__P7__path_1,path_1,5.329,5.329,5.829,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,25.849889,25.849889,34.871,0.0,0.0,12.4318,60.3986,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T12,4,T07,OUT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::OUT1__P8__path_1,path_1,3.199,3.199,3.199,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,38.07,38.07,43.624444,0.0,0.0,7.4378,52.9608,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T13,2,T02,SORT2,P2,SORT1,2.0,19.0,46.0,3.0,vg::SORT2__P2__path_1,path_1,6.203,6.203,7.703,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,20.365333,20.365333,28.936444,0.0,0.0,13.6998,58.052,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T09,3,T13,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,35.498444,35.498444,44.789556,0.0,0.0,14.8364,43.2156,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T05,2,T01,SORT1,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT1__P6__path_1,path_1,4.525556,4.073,4.573,vg::P6__OUT2__path_1,path_1,5.412346,4.384,4.884,19.106296,19.106296,26.518642,0.0,0.0,9.7338,77.8134,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T10,3,T05,OUT2,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT2__P5__path_1,path_1,7.09,6.381,6.381,vg::P5__OUT1__path_1,path_1,8.318519,6.738,7.738,33.608642,33.608642,44.92716,0.0,0.0,15.0666,62.7468,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T06,1,,CHG2,P2,SORT1,2.0,6.0,36.0,1.0,vg::CHG2__P2__path_1,path_1,5.446364,5.991,6.491,vg::P2__SORT1__path_1,path_1,5.973737,5.914,7.914,5.446364,6.0,13.973737,0.0,0.553636,13.4878,66.5122,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T08,2,T06,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,4.641818,5.106,6.106,vg::P9__SORT2__path_1,path_1,5.165657,5.114,5.614,18.615556,18.615556,25.781212,0.0,0.0,11.6428,54.8694,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T11,3,T08,SORT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT2__P3__path_1,path_1,7.014545,7.716,8.716000000000001,vg::P3__OUT2__path_1,path_1,9.450505,9.356,10.356,32.795758,32.795758,44.246263,0.0,0.0,19.3432,35.5262,ok,ok,m2_milp_goal_programming+mixed,
