amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T03,2,T06,SORT1,P5,SORT1,3.0,2.0,32.0,1.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,19.280111,19.280111,27.512333,0.0,0.0,10.9598,65.6404,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T14,3,T03,SORT1,P4,SORT1,2.0,22.0,54.0,2.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,34.074333,34.074333,43.365444,0.0,0.0,14.8364,50.804,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T21,4,T14,SORT1,P1,SORT2,2.0,31.0,65.0,3.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT2__path_1,path_1,10.748889,9.674,10.674,51.579444,51.579444,64.328333,0.0,0.0,20.2228,30.5812,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T15,5,T21,SORT2,P9,SORT1,2.0,25.0,53.0,1.0,vg::SORT2__P9__path_1,path_1,5.114,5.114,5.614,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,69.442333,69.442333,77.115667,24.115667,0.0,11.6412,18.94,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T20,6,T15,SORT1,P7,SORT1,2.0,30.0,58.0,1.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__SORT1__path_1,path_1,4.177778,3.76,4.76,80.875667,80.875667,87.053444,29.053444,0.0,8.672,10.268,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T28,7,T20,SORT1,P1,SORT2,3.0,38.0,71.0,2.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT2__path_1,path_1,10.748889,9.674,10.674,95.267444,95.267444,109.016333,38.016333,0.0,20.4228,-10.1548,ok,ok,m2_milp_goal_programming+mixed,battery below safety threshold
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T07,2,T02,SORT2,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT2__P7__path_1,path_1,5.329,5.329,5.829,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,19.491333,19.491333,28.512444,0.0,0.0,12.4318,59.32,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T16,3,T07,OUT1,P6,SORT1,2.0,26.0,56.0,3.0,vg::OUT1__P6__path_1,path_1,5.525,5.525,6.025,vg::P6__SORT1__path_1,path_1,4.525556,4.073,4.573,34.037444,34.037444,40.563,0.0,0.0,10.8126,48.5074,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T24,4,T16,SORT1,P1,SORT2,2.0,33.0,62.0,3.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT2__path_1,path_1,10.748889,9.674,10.674,48.777,48.777,61.525889,0.0,0.0,20.2228,28.2846,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T30,5,T24,SORT2,P2,SORT1,2.0,43.0,83.0,2.0,vg::SORT2__P2__path_1,path_1,6.203,6.203,7.703,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,67.728889,67.728889,76.3,0.0,0.0,13.6998,14.5848,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T29,6,T30,SORT1,P1,SORT1,3.0,40.0,76.0,2.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,84.514,84.514,96.640667,20.640667,0.0,18.6708,-4.086,ok,ok,m2_milp_goal_programming+mixed,battery below safety threshold
AMR2,AMR2,T26,7,T29,SORT1,P3,SORT1,2.0,34.0,69.0,1.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__SORT1__path_1,path_1,8.541111,7.687,9.187,104.327667,104.327667,114.868778,45.868778,0.0,17.3114,-21.3974,ok,ok,m2_milp_goal_programming+mixed,battery below safety threshold
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T08,2,T01,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.673333,5.106,6.106,vg::P9__SORT2__path_1,path_1,6.31358,5.114,5.614,20.254074,20.254074,28.567654,0.0,0.0,11.6428,75.9044,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T13,3,T08,SORT2,P2,SORT1,2.0,19.0,46.0,3.0,vg::SORT2__P2__path_1,path_1,6.892222,6.203,7.703,vg::P2__SORT1__path_1,path_1,7.301235,5.914,7.914,35.459877,35.459877,44.761111,0.0,0.0,13.6998,62.2046,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T12,4,T13,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,1.022222,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.949383,3.199,3.199,45.783333,45.783333,51.732716,0.0,0.0,5.1588,57.0458,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T25,5,T12,OUT1,P9,SORT2,2.0,34.0,69.0,3.0,vg::OUT1__P9__path_1,path_1,7.927778,7.135,8.135,vg::P9__SORT2__path_1,path_1,6.31358,5.114,5.614,59.660494,59.660494,67.974074,0.0,0.0,13.6718,43.374,ok,ok,m2_milp_goal_programming+mixed,
