amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T03,1,,IN1,P5,SORT1,3.0,2.0,32.0,1.0,vg::IN1__P5__path_1,path_1,6.492,6.492,7.492,basic_astar::P5__SORT1__path_1,path_2,5.56,5.004,7.504,6.492,6.492,15.052,0.0,0.0,13.0968,76.9032,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T07,2,T03,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,18.812,18.812,27.833111,0.0,0.0,10.8628,66.0404,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T09,3,T07,OUT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::OUT1__P4__path_1,path_1,8.221,8.221,9.721,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,36.054111,36.054111,45.345222,0.0,0.0,16.4954,49.545,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T05,2,T02,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,17.101333,17.101333,23.972444,0.0,0.0,8.5998,63.152,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T11,3,T05,OUT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::OUT2__P3__path_1,path_1,9.356,9.356,10.356,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,33.328444,33.328444,45.724,0.0,0.0,20.9832,42.1688,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T08,2,T01,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.673333,5.106,6.106,vg::P9__SORT2__path_1,path_1,6.31358,5.114,5.614,20.254074,20.254074,28.567654,0.0,0.0,11.6428,75.9044,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T10,3,T08,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,5.222222,4.7,4.7,vg::P5__OUT1__path_1,path_1,8.318519,6.738,7.738,33.789877,33.789877,45.108395,0.0,0.0,13.3856,62.5188,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T04,1,,CHG2,P8,SORT2,2.0,4.0,35.0,3.0,vg::CHG2__P8__path_1,path_1,2.142727,2.357,2.357,vg::P8__SORT2__path_1,path_1,2.317172,2.294,2.294,2.142727,4.0,8.317172,0.0,1.857273,5.5098,74.4902,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T06,2,T04,SORT2,P2,SORT1,2.0,6.0,36.0,1.0,vg::SORT2__P2__path_1,path_1,5.639091,6.203,7.703,vg::P2__SORT1__path_1,path_1,5.973737,5.914,7.914,13.956263,13.956263,21.93,0.0,0.0,13.6998,60.7904,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T13,3,T06,SORT1,P3,SORT1,2.0,19.0,44.0,3.0,vg::SORT1__P3__path_1,path_1,6.988182,7.687,9.187,basic_astar::P3__SORT1__path_1,path_2,8.329293,8.246,12.246,28.918182,28.918182,39.247475,0.0,0.0,17.9822,42.8082,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T12,4,T13,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.836364,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.231313,3.199,3.199,40.083838,40.083838,45.315152,0.0,0.0,5.1588,37.6494,ok,ok,m3_regret_insertion_ls+mixed,
