amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T03,2,T06,SORT1,P5,SORT1,3.0,2.0,32.0,1.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,19.280111,19.280111,27.512333,0.0,0.0,10.9598,65.6404,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T10,3,T03,SORT1,P5,OUT1,3.0,14.0,50.0,2.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,32.221333,32.221333,42.708,0.0,0.0,13.3946,52.2458,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T12,4,T10,OUT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::OUT1__P8__path_1,path_1,3.199,3.199,3.199,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,45.907,45.907,51.461444,0.0,0.0,7.4378,44.808,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T21,5,T12,OUT1,P7,SORT1,2.0,35.0,65.0,3.0,vg::OUT1__P7__path_1,path_1,5.419,5.419,6.419,vg::P7__SORT1__path_1,path_1,4.177778,3.76,4.76,56.880444,56.880444,63.058222,0.0,0.0,10.331,34.477,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T22,6,T21,SORT1,P5,SORT1,2.0,38.0,75.0,2.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,67.767222,67.767222,74.999444,0.0,0.0,10.7598,23.7172,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T18,7,T22,SORT1,P7,SORT2,3.0,29.0,54.0,1.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__SORT2__path_1,path_1,5.921111,5.329,5.829,78.759444,78.759444,87.680556,33.680556,0.0,10.7548,12.9624,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T05,2,T02,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,17.101333,17.101333,23.972444,0.0,0.0,8.5998,63.152,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T15,3,T05,OUT2,P1,SORT1,2.0,25.0,54.0,2.0,vg::OUT2__P1__path_1,path_2,11.066,11.066,13.066,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,35.038444,35.038444,46.165111,0.0,0.0,21.3228,41.8292,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T24,4,T15,SORT1,P9,SORT1,2.0,42.0,67.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,51.271111,51.271111,58.944444,0.0,0.0,11.6332,30.196,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T17,5,T24,SORT1,P1,SORT1,2.0,29.0,68.0,2.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,67.158444,67.158444,78.285111,10.285111,0.0,18.4708,11.7252,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T07,2,T01,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.690123,5.419,6.419,18.758519,18.758519,28.448642,0.0,0.0,10.8628,76.6844,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T08,3,T07,OUT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::OUT1__P9__path_1,path_1,7.927778,7.135,8.135,vg::P9__SORT2__path_1,path_1,6.31358,5.114,5.614,36.37642,36.37642,44.69,0.0,0.0,13.6718,63.0126,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T23,4,T08,SORT2,P5,SORT1,3.0,41.0,67.0,2.0,basic_astar::SORT2__P5__path_1,path_1,5.222222,4.7,4.7,vg::P5__SORT1__path_1,path_1,5.81358,4.709,5.709,49.912222,49.912222,58.725802,0.0,0.0,10.9508,52.0618,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T09,5,T23,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,7.291111,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,8.101235,6.562,8.062000000000001,66.016914,66.016914,76.118148,28.118148,0.0,14.8364,37.2254,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T14,6,T09,SORT1,P4,SORT2,3.0,23.0,53.0,1.0,vg::SORT1__P4__path_1,path_1,7.291111,6.562,8.062000000000001,vg::P4__SORT2__path_1,path_1,8.569136,6.941,8.440999999999999,83.409259,83.409259,94.978395,41.978395,0.0,15.4912,21.7342,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T04,1,,CHG2,P8,SORT2,2.0,4.0,35.0,3.0,vg::CHG2__P8__path_1,path_1,2.142727,2.357,2.357,vg::P8__SORT2__path_1,path_1,2.317172,2.294,2.294,2.142727,4.0,8.317172,0.0,1.857273,5.5098,74.4902,ok,ok,m2_milp_goal_programming+mixed,
