amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T07,1,,IN1,P7,OUT1,3.0,8.0,42.0,2.0,vg::IN1__P7__path_1,path_1,7.62,7.62,9.12,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,7.62,8.0,17.021111,0.0,0.38,14.7228,75.2772,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T04,2,T07,OUT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::OUT1__P8__path_1,path_1,3.199,3.199,3.199,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,20.220111,20.220111,24.769,0.0,0.0,6.3518,68.9254,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T05,3,T04,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,27.708,27.708,34.579111,0.0,0.0,8.5998,60.3256,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T15,4,T05,OUT2,P2,SORT1,2.0,22.0,55.0,2.0,vg::OUT2__P2__path_1,path_1,7.794,7.794,9.294,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,42.373111,42.373111,50.944222,0.0,0.0,15.2908,45.0348,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T03,5,T15,SORT1,P5,SORT1,3.0,2.0,32.0,1.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,55.653222,55.653222,63.885444,31.885444,0.0,10.9598,34.075,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T06,6,T03,SORT1,P2,SORT1,2.0,6.0,36.0,1.0,vg::SORT1__P2__path_1,path_1,5.914,5.914,7.914,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,69.799444,69.799444,78.370556,42.370556,0.0,13.4108,20.6642,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T08,2,T02,SORT2,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT2__P9__path_1,path_1,5.114,5.114,5.614,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.276333,19.276333,26.958556,0.0,0.0,11.6508,60.101,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T10,3,T08,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,4.7,4.7,4.7,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,31.658556,31.658556,42.145222,0.0,0.0,13.3856,46.7154,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T12,4,T10,OUT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::OUT1__P8__path_1,path_1,3.199,3.199,3.199,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,45.344222,45.344222,50.898667,0.0,0.0,7.4378,39.2776,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T09,5,T12,OUT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::OUT1__P4__path_1,path_1,8.221,8.221,9.721,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,59.119667,59.119667,68.410778,20.410778,0.0,16.4954,22.7822,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T13,2,T01,SORT1,P7,SORT1,3.0,19.0,53.0,3.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__SORT1__path_1,path_1,4.641975,3.76,4.76,18.758519,19.0,26.641975,0.0,0.241481,8.872,78.6752,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T11,3,T13,SORT1,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT1__P3__path_1,path_1,8.541111,7.687,9.187,vg::P3__OUT2__path_1,path_1,11.550617,9.356,10.356,35.183086,35.183086,48.733704,0.0,0.0,19.3142,59.361,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T14,4,T11,OUT2,P3,OUT2,2.0,21.0,61.0,2.0,vg::OUT2__P3__path_1,path_1,10.395556,9.356,10.356,vg::P3__OUT2__path_1,path_1,11.550617,9.356,10.356,59.129259,59.129259,72.679877,11.679877,0.0,20.9832,38.3778,ok,ok,m2_milp_goal_programming+mixed,
