amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T01,1,,IN1,P1,SORT1,2.0,0.0,25.0,2.0,vg::IN1__P1__path_1,path_1,2.98,2.98,2.98,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,2.98,2.98,14.106667,0.0,0.0,13.2368,76.7632,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T11,2,T01,SORT1,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,21.793667,21.793667,34.189222,0.0,0.0,19.3142,57.449,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T03,1,,IN2,P5,SORT1,3.0,2.0,32.0,1.0,vg::IN2__P5__path_1,path_1,5.702,5.702,6.202,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,5.702,5.702,13.934222,0.0,0.0,11.9528,73.0472,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T08,2,T03,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.040222,19.040222,26.722444,0.0,0.0,11.6428,61.4044,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T05,3,T08,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,29.661444,29.661444,36.532556,0.0,0.0,8.5998,52.8046,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T06,1,,CHG1,P2,SORT1,2.0,6.0,36.0,1.0,vg::CHG1__P2__path_1,path_1,6.131111,5.518,6.018,vg::P2__SORT1__path_1,path_1,7.301235,5.914,7.914,6.131111,6.131111,15.432346,0.0,0.0,13.0148,86.9852,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T13,2,T06,SORT1,P7,SORT1,3.0,19.0,53.0,3.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__SORT1__path_1,path_1,4.641975,3.76,4.76,19.610123,19.610123,27.252099,0.0,0.0,8.872,78.1132,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T12,3,T13,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,1.022222,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.949383,3.199,3.199,28.274321,28.274321,34.223704,0.0,0.0,5.1588,72.9544,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T04,1,,CHG2,P8,SORT2,2.0,4.0,35.0,3.0,vg::CHG2__P8__path_1,path_1,2.142727,2.357,2.357,vg::P8__SORT2__path_1,path_1,2.317172,2.294,2.294,2.142727,4.0,8.317172,0.0,1.857273,5.5098,74.4902,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T09,2,T04,SORT2,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT2__P4__path_1,path_1,6.31,6.941,8.440999999999999,vg::P4__SORT1__path_1,path_1,6.628283,6.562,8.062000000000001,14.627172,14.627172,23.255455,0.0,0.0,15.2154,59.2748,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T15,3,T09,SORT1,P2,SORT1,2.0,22.0,55.0,2.0,vg::SORT1__P2__path_1,path_1,5.376364,5.914,7.914,vg::P2__SORT1__path_1,path_1,5.973737,5.914,7.914,28.631818,28.631818,36.605556,0.0,0.0,13.4108,45.864,ok,ok,m2_milp_goal_programming+mixed,
AMR5,AMR5,T07,1,,IN1,P7,OUT1,3.0,8.0,42.0,2.0,vg::IN1__P7__path_1,path_1,7.62,7.62,9.12,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,7.62,8.0,17.021111,0.0,0.38,14.7228,75.2772,ok,ok,m2_milp_goal_programming+mixed,
AMR5,AMR5,T10,2,T07,OUT1,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT1__P5__path_1,path_1,6.738,6.738,7.738,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,23.759111,23.759111,34.245778,0.0,0.0,15.4236,59.8536,ok,ok,m2_milp_goal_programming+mixed,
AMR6,AMR6,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,76.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR6,AMR6,T14,2,T02,SORT2,P3,OUT2,2.0,21.0,61.0,2.0,vg::SORT2__P3__path_1,path_1,7.716,7.716,8.716000000000001,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,21.878333,21.878333,34.273889,0.0,0.0,19.3432,57.4086,ok,ok,m2_milp_goal_programming+mixed,
