amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T03,2,T06,SORT1,P5,SORT1,3.0,2.0,32.0,1.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,19.280111,19.280111,27.512333,0.0,0.0,10.9598,65.6404,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T13,3,T03,SORT1,P2,SORT1,2.0,19.0,46.0,3.0,vg::SORT1__P2__path_1,path_1,5.914,5.914,7.914,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,33.426333,33.426333,41.997444,0.0,0.0,13.4108,52.2296,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T12,4,T13,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,42.917444,42.917444,48.471889,0.0,0.0,5.1588,47.0708,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T14,2,T02,SORT2,P4,SORT1,2.0,22.0,54.0,2.0,basic_astar::SORT2__P4__path_1,path_2,8.383,8.383,10.383,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,22.545333,22.545333,31.836444,0.0,0.0,16.6574,55.0944,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T09,3,T14,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,38.398444,38.398444,47.689556,0.0,0.0,14.8364,40.258,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T05,2,T01,SORT1,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT1__P6__path_1,path_1,4.525556,4.073,4.573,vg::P6__OUT2__path_1,path_1,5.412346,4.384,4.884,19.106296,19.106296,26.518642,0.0,0.0,9.7338,77.8134,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T11,3,T05,OUT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::OUT2__P3__path_1,path_1,10.395556,9.356,10.356,vg::P3__OUT2__path_1,path_1,11.550617,9.356,10.356,36.914198,36.914198,50.464815,0.0,0.0,20.9832,56.8302,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T07,1,,CHG2,P7,OUT1,3.0,8.0,42.0,2.0,vg::CHG2__P7__path_1,path_1,1.995455,2.195,2.695,vg::P7__OUT1__path_1,path_1,5.473737,5.419,6.419,1.995455,8.0,16.473737,0.0,6.004545,9.2978,70.7022,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T04,2,T07,OUT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::OUT1__P8__path_1,path_1,2.908182,3.199,3.199,vg::P8__SORT2__path_1,path_1,2.317172,2.294,2.294,19.381919,19.381919,23.699091,0.0,0.0,6.3518,64.3504,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T08,3,T04,SORT2,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT2__P9__path_1,path_1,4.649091,5.114,5.614,vg::P9__SORT2__path_1,path_1,5.165657,5.114,5.614,28.348182,28.348182,35.513838,0.0,0.0,11.6508,52.6996,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T10,4,T08,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,4.272727,4.7,4.7,vg::P5__OUT1__path_1,path_1,6.806061,6.738,7.738,39.786566,39.786566,49.592626,0.0,0.0,13.3856,39.314,ok,ok,m3_regret_insertion_ls+mixed,
