amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T03,1,,IN1,P5,SORT1,3.0,2.0,32.0,1.0,vg::IN1__P5__path_1,path_1,6.492,6.492,7.492,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,6.492,6.492,14.724222,0.0,0.0,12.7428,77.2572,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T09,2,T03,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,21.286222,21.286222,30.577333,0.0,0.0,14.8364,62.4208,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T13,3,T09,SORT1,P2,SORT1,2.0,19.0,46.0,3.0,vg::SORT1__P2__path_1,path_1,5.914,5.914,7.914,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,36.491333,36.491333,45.062444,0.0,0.0,13.4108,49.01,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T12,4,T13,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,45.982444,45.982444,51.536889,0.0,0.0,5.1588,43.8512,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T14,2,T02,SORT2,P4,SORT1,2.0,22.0,54.0,2.0,vg::SORT2__P4__path_1,path_1,6.941,6.941,8.440999999999999,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,21.103333,22.0,31.291111,0.0,0.896667,15.2154,56.5364,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T11,3,T14,SORT1,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,38.978111,38.978111,51.373667,0.0,0.0,19.3142,37.2222,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T04,2,T01,SORT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::SORT1__P8__path_1,path_1,1.022222,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.832099,2.294,2.294,15.602963,15.602963,20.435062,0.0,0.0,4.0728,83.4744,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T05,3,T04,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,3.265556,2.939,3.439,vg::P6__OUT2__path_1,path_1,5.412346,4.384,4.884,23.700617,23.700617,31.112963,0.0,0.0,8.5998,74.8746,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T10,4,T05,OUT2,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT2__P5__path_1,path_1,7.09,6.381,6.381,vg::P5__OUT1__path_1,path_1,8.318519,6.738,7.738,38.202963,38.202963,49.521481,0.0,0.0,15.0666,59.808,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T06,1,,CHG2,P2,SORT1,2.0,6.0,36.0,1.0,vg::CHG2__P2__path_1,path_1,5.446364,5.991,6.491,vg::P2__SORT1__path_1,path_1,5.973737,5.914,7.914,5.446364,6.0,13.973737,0.0,0.553636,13.4878,66.5122,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T07,2,T06,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,3.418182,3.76,4.76,vg::P7__OUT1__path_1,path_1,5.473737,5.419,6.419,17.391919,17.391919,25.865657,0.0,0.0,10.8628,55.6494,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T08,3,T07,OUT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::OUT1__P9__path_1,path_1,6.486364,7.135,8.135,vg::P9__SORT2__path_1,path_1,5.165657,5.114,5.614,32.35202,32.35202,39.517677,0.0,0.0,13.6718,41.9776,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T15,4,T08,SORT2,P9,SORT1,2.0,25.0,53.0,1.0,vg::SORT2__P9__path_1,path_1,4.649091,5.114,5.614,vg::P9__SORT1__path_1,path_1,5.157576,5.106,6.106,44.166768,44.166768,51.324343,0.0,0.0,11.6412,30.3364,ok,ok,m2_milp_goal_programming+mixed,
