amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T12,2,T06,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,15.491111,18.0,23.554444,0.0,2.508889,5.1588,71.4414,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T18,3,T12,OUT1,P7,SORT2,3.0,29.0,54.0,1.0,vg::OUT1__P7__path_1,path_1,5.419,5.419,6.419,vg::P7__SORT2__path_1,path_1,5.921111,5.329,5.829,28.973444,29.0,37.921111,0.0,0.026556,12.4138,59.0276,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T03,4,T18,SORT2,P5,SORT1,3.0,2.0,32.0,1.0,basic_astar::SORT2__P5__path_1,path_1,4.7,4.7,4.7,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,42.621111,42.621111,50.853333,18.853333,0.0,10.9508,48.0768,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T21,5,T03,SORT1,P7,SORT1,2.0,35.0,65.0,3.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__SORT1__path_1,path_1,4.177778,3.76,4.76,54.613333,54.613333,60.791111,0.0,0.0,8.672,39.4048,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T22,6,T21,SORT1,P5,SORT1,2.0,38.0,75.0,2.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,65.500111,65.500111,72.732333,0.0,0.0,10.7598,28.645,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T15,7,T22,SORT1,P1,SORT1,2.0,25.0,54.0,2.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,80.946333,80.946333,92.073,38.073,0.0,18.4708,10.1742,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T08,2,T02,SORT2,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT2__P9__path_1,path_1,5.114,5.114,5.614,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.276333,19.276333,26.958556,0.0,0.0,11.6508,60.101,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T11,3,T08,SORT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT2__P3__path_1,path_1,7.716,7.716,8.716000000000001,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,34.674556,34.674556,47.070111,0.0,0.0,19.3432,40.7578,ok,ok,m2_milp_goal_programming+mixed,
