amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T01,1,,IN1,P1,SORT1,2.0,0.0,25.0,2.0,vg::IN1__P1__path_1,path_1,2.98,2.98,2.98,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,2.98,2.98,14.106667,0.0,0.0,13.2368,76.7632,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T08,2,T01,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.212667,19.212667,26.894889,0.0,0.0,11.6428,65.1204,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T05,3,T08,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,29.833889,29.833889,36.705,0.0,0.0,8.5998,56.5206,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T13,4,T05,OUT2,P7,SORT1,3.0,19.0,53.0,3.0,vg::OUT2__P7__path_1,path_2,6.611,6.611,7.611,vg::P7__SORT1__path_1,path_1,4.177778,3.76,4.76,43.316,43.316,50.493778,0.0,0.0,11.723,44.7976,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T06,2,T02,SORT2,P2,SORT1,2.0,6.0,36.0,1.0,vg::SORT2__P2__path_1,path_1,6.203,6.203,7.703,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,20.365333,20.365333,28.936444,0.0,0.0,13.6998,58.052,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T14,3,T06,SORT1,P3,OUT2,2.0,21.0,61.0,2.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,36.623444,36.623444,49.019,0.0,0.0,19.3142,38.7378,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T03,1,,CHG1,P5,SORT1,3.0,2.0,32.0,1.0,vg::CHG1__P5__path_1,path_1,7.227778,6.505,7.505,basic_astar::P5__SORT1__path_1,path_2,6.177778,5.004,7.504,7.227778,7.227778,16.405556,0.0,0.0,13.1098,86.8902,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T07,2,T03,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.690123,5.419,6.419,20.583333,20.583333,30.273457,0.0,0.0,10.8628,76.0274,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T10,3,T07,OUT1,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT1__P5__path_1,path_1,7.486667,6.738,7.738,vg::P5__OUT1__path_1,path_1,8.318519,6.738,7.738,37.760123,37.760123,49.078642,0.0,0.0,15.4236,60.6038,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T04,1,,CHG2,P8,SORT2,2.0,4.0,35.0,3.0,vg::CHG2__P8__path_1,path_1,2.142727,2.357,2.357,vg::P8__SORT2__path_1,path_1,2.317172,2.294,2.294,2.142727,4.0,8.317172,0.0,1.857273,5.5098,74.4902,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T11,2,T04,SORT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT2__P3__path_1,path_1,7.014545,7.716,8.716000000000001,vg::P3__OUT2__path_1,path_1,9.450505,9.356,10.356,15.331717,16.0,27.450505,0.0,0.668283,19.3432,55.147,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T09,3,T11,OUT2,P4,SORT1,2.0,12.0,48.0,1.0,vg::OUT2__P4__path_1,path_1,7.756364,8.532,10.032,vg::P4__SORT1__path_1,path_1,6.628283,6.562,8.062000000000001,35.206869,35.206869,43.835152,0.0,0.0,16.8064,38.3406,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T12,4,T09,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.836364,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.231313,3.199,3.199,44.671515,44.671515,49.902828,0.0,0.0,5.1588,33.1818,ok,ok,m2_milp_goal_programming+mixed,
