amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T03,2,T06,SORT1,P5,SORT1,3.0,2.0,32.0,1.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,19.280111,19.280111,27.512333,0.0,0.0,10.9598,65.6404,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T07,3,T03,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,31.272333,31.272333,40.293444,0.0,0.0,10.8628,54.7776,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T21,4,T07,OUT1,P1,SORT2,3.0,29.0,69.0,2.0,vg::OUT1__P1__path_1,path_1,9.873,9.873,11.873,vg::P1__SORT2__path_1,path_1,10.748889,9.674,10.674,50.166444,50.166444,63.915333,0.0,0.0,22.0818,32.6958,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T26,5,T21,SORT2,P6,SORT1,2.0,40.0,75.0,3.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__SORT1__path_1,path_1,4.525556,4.073,4.573,66.854333,66.854333,73.379889,0.0,0.0,8.2266,24.4692,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T20,6,T26,SORT1,P8,SORT2,3.0,27.0,59.0,1.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,74.299889,74.299889,79.848778,20.848778,0.0,4.2728,20.1964,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T05,7,T20,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,82.787778,82.787778,89.658889,51.658889,0.0,8.5998,11.5966,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T13,2,T02,SORT2,P3,SORT1,2.0,19.0,44.0,3.0,vg::SORT2__P3__path_1,path_1,7.716,7.716,8.716000000000001,vg::P3__SORT1__path_1,path_1,8.541111,7.687,9.187,21.878333,21.878333,32.419444,0.0,0.0,17.3404,54.4114,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T18,3,T13,SORT1,P9,SORT1,3.0,23.0,52.0,2.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,37.525444,37.525444,46.198778,0.0,0.0,11.8332,42.5782,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T28,4,T18,SORT1,P3,SORT1,3.0,42.0,78.0,3.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__SORT1__path_1,path_1,8.541111,7.687,9.187,53.885778,53.885778,65.426889,0.0,0.0,17.5114,25.0668,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T09,5,T28,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,71.988889,71.988889,81.28,33.28,0.0,14.8364,10.2304,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T08,2,T01,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.673333,5.106,6.106,vg::P9__SORT2__path_1,path_1,6.31358,5.114,5.614,20.254074,20.254074,28.567654,0.0,0.0,11.6428,75.9044,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T16,3,T08,SORT2,P9,SORT1,3.0,20.0,45.0,3.0,vg::SORT2__P9__path_1,path_1,5.682222,5.114,5.614,vg::P9__SORT1__path_1,path_1,6.303704,5.106,6.106,34.249877,34.249877,43.55358,0.0,0.0,11.8412,64.0632,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T12,4,T16,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,1.022222,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.949383,3.199,3.199,44.575802,44.575802,50.525185,0.0,0.0,5.1588,58.9044,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T27,5,T12,OUT1,P8,SORT2,2.0,41.0,67.0,1.0,vg::OUT1__P8__path_1,path_1,3.554444,3.199,3.199,vg::P8__SORT2__path_1,path_1,2.832099,2.294,2.294,54.07963,54.07963,58.911728,0.0,0.0,6.3518,52.5526,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T25,6,T27,SORT2,P5,SORT1,3.0,38.0,75.0,2.0,basic_astar::SORT2__P5__path_1,path_1,5.222222,4.7,4.7,vg::P5__SORT1__path_1,path_1,5.81358,4.709,5.709,64.133951,64.133951,72.947531,0.0,0.0,10.9508,41.6018,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T23,7,T25,SORT1,P4,SORT2,3.0,33.0,66.0,2.0,vg::SORT1__P4__path_1,path_1,7.291111,6.562,8.062000000000001,vg::P4__SORT2__path_1,path_1,8.569136,6.941,8.440999999999999,80.238642,80.238642,91.807778,25.807778,0.0,15.4912,26.1106,ok,ok,m2_milp_goal_programming+mixed,
