amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T01,1,,IN1,P1,SORT1,2.0,0.0,25.0,2.0,vg::IN1__P1__path_1,path_1,2.98,2.98,2.98,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,2.98,2.98,14.106667,0.0,0.0,13.2368,76.7632,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T11,2,T01,SORT1,P3,OUT2,2.0,16.0,52.0,2.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,21.793667,21.793667,34.189222,0.0,0.0,19.3142,57.449,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T03,2,T02,SORT2,P5,SORT1,3.0,2.0,32.0,1.0,basic_astar::SORT2__P5__path_1,path_1,4.7,4.7,4.7,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,18.862333,18.862333,27.094556,0.0,0.0,10.9508,60.801,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T12,3,T03,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,28.014556,28.014556,33.569,0.0,0.0,5.1588,55.6422,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T06,1,,CHG1,P2,SORT1,2.0,6.0,36.0,1.0,vg::CHG1__P2__path_1,path_1,6.131111,5.518,6.018,vg::P2__SORT1__path_1,path_1,7.301235,5.914,7.914,6.131111,6.131111,15.432346,0.0,0.0,13.0148,86.9852,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T13,2,T06,SORT1,P7,SORT1,3.0,19.0,53.0,3.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__SORT1__path_1,path_1,4.641975,3.76,4.76,19.610123,19.610123,27.252099,0.0,0.0,8.872,78.1132,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T04,3,T13,SORT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::SORT1__P8__path_1,path_1,1.022222,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.832099,2.294,2.294,28.274321,28.274321,33.10642,0.0,0.0,4.0728,74.0404,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T05,1,,CHG2,P6,OUT2,2.0,5.0,38.0,2.0,vg::CHG2__P6__path_1,path_1,5.452727,5.998,6.998,vg::P6__OUT2__path_1,path_1,4.428283,4.384,4.884,5.452727,5.452727,11.88101,0.0,0.0,11.6588,68.3412,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T14,2,T05,OUT2,P3,OUT2,2.0,21.0,61.0,2.0,vg::OUT2__P3__path_1,path_1,8.505455,9.356,10.356,vg::P3__OUT2__path_1,path_1,9.450505,9.356,10.356,20.386465,21.0,32.450505,0.0,0.613535,20.9832,47.358,ok,ok,m2_milp_goal_programming+mixed,
AMR5,AMR5,T09,1,,IN1,P4,SORT1,2.0,12.0,48.0,1.0,vg::IN1__P4__path_1,path_1,5.678,5.678,6.678,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,5.678,12.0,21.291111,0.0,6.322,13.9524,76.0476,ok,ok,m2_milp_goal_programming+mixed,
AMR5,AMR5,T07,2,T09,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,25.051111,25.051111,34.072222,0.0,0.0,10.8628,65.1848,ok,ok,m2_milp_goal_programming+mixed,
AMR6,AMR6,T08,1,,IN2,P9,SORT2,2.0,10.0,45.0,3.0,vg::IN2__P9__path_1,path_1,6.564,6.564,7.564,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,6.564,10.0,17.682222,0.0,3.436,13.1008,76.8992,ok,ok,m2_milp_goal_programming+mixed,
AMR6,AMR6,T10,2,T08,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,4.7,4.7,4.7,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,22.382222,22.382222,32.868889,0.0,0.0,13.3856,63.5136,ok,ok,m2_milp_goal_programming+mixed,
