amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T16,2,T06,SORT1,P9,SORT1,3.0,20.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,19.677111,20.0,28.673333,0.0,0.322889,11.8332,64.767,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T07,3,T16,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,32.433333,32.433333,41.454444,0.0,0.0,10.8628,53.9042,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T21,4,T07,OUT1,P1,SORT2,3.0,29.0,69.0,2.0,vg::OUT1__P1__path_1,path_1,9.873,9.873,11.873,vg::P1__SORT2__path_1,path_1,10.748889,9.674,10.674,51.327444,51.327444,65.076333,0.0,0.0,22.0818,31.8224,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T26,5,T21,SORT2,P6,SORT1,2.0,40.0,75.0,3.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__SORT1__path_1,path_1,4.525556,4.073,4.573,68.015333,68.015333,74.540889,0.0,0.0,8.2266,23.5958,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T17,6,T26,SORT1,P8,SORT2,2.0,20.0,55.0,1.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,75.460889,75.460889,80.009778,25.009778,0.0,4.0728,19.523,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T05,7,T17,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,82.948778,82.948778,89.819889,51.819889,0.0,8.5998,10.9232,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T13,2,T02,SORT2,P3,SORT1,2.0,19.0,44.0,3.0,vg::SORT2__P3__path_1,path_1,7.716,7.716,8.716000000000001,vg::P3__SORT1__path_1,path_1,8.541111,7.687,9.187,21.878333,21.878333,32.419444,0.0,0.0,17.3404,54.4114,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T18,3,T13,SORT1,P9,SORT1,3.0,23.0,52.0,2.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,37.525444,37.525444,46.198778,0.0,0.0,11.8332,42.5782,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T12,4,T18,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,47.118778,47.118778,52.673222,0.0,0.0,5.1588,37.4194,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T24,5,T12,OUT1,P8,SORT2,2.0,36.0,66.0,1.0,vg::OUT1__P8__path_1,path_1,3.199,3.199,3.199,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,55.872222,55.872222,60.421111,0.0,0.0,6.3518,31.0676,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T20,6,T24,SORT2,P8,SORT2,3.0,27.0,59.0,1.0,vg::SORT2__P8__path_1,path_1,2.294,2.294,2.294,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,62.715111,62.715111,68.264,9.264,0.0,5.6468,25.4208,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T09,7,T20,SORT2,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT2__P4__path_1,path_1,6.941,6.941,8.440999999999999,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,75.205,75.205,84.496111,36.496111,0.0,15.2154,10.2054,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T08,2,T01,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.673333,5.106,6.106,vg::P9__SORT2__path_1,path_1,6.31358,5.114,5.614,20.254074,20.254074,28.567654,0.0,0.0,11.6428,75.9044,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T10,3,T08,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,5.222222,4.7,4.7,vg::P5__OUT1__path_1,path_1,8.318519,6.738,7.738,33.789877,33.789877,45.108395,0.0,0.0,13.3856,62.5188,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T23,4,T10,OUT1,P4,SORT2,3.0,33.0,66.0,2.0,vg::OUT1__P4__path_1,path_1,9.134444,8.221,9.721,vg::P4__SORT2__path_1,path_1,8.569136,6.941,8.440999999999999,54.24284,54.24284,65.811975,0.0,0.0,17.1502,45.3686,ok,ok,m3_regret_insertion_ls+mixed,
