amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T08,2,T06,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.677111,19.677111,27.359333,0.0,0.0,11.6428,64.9574,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T05,3,T08,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,30.298333,30.298333,37.169444,0.0,0.0,8.5998,56.3576,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T18,4,T05,OUT2,P6,SORT1,2.0,27.0,53.0,2.0,vg::OUT2__P6__path_1,path_1,4.384,4.384,4.884,vg::P6__SORT1__path_1,path_1,4.525556,4.073,4.573,41.553444,41.553444,48.079,0.0,0.0,9.6716,46.686,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T19,5,T18,SORT1,P8,SORT2,2.0,29.0,60.0,2.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,48.999,48.999,53.547889,0.0,0.0,4.0728,42.6132,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T15,6,T19,SORT2,P9,SORT1,2.0,25.0,53.0,1.0,vg::SORT2__P9__path_1,path_1,5.114,5.114,5.614,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,58.661889,58.661889,66.335222,13.335222,0.0,11.6412,30.972,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T09,7,T15,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,72.897222,72.897222,82.188333,34.188333,0.0,14.8364,16.1356,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T07,2,T02,SORT2,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT2__P7__path_1,path_1,5.329,5.329,5.829,vg::P7__OUT1__path_1,path_1,6.021111,5.419,6.419,19.491333,19.491333,28.512444,0.0,0.0,12.4318,59.32,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T10,3,T07,OUT1,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT1__P5__path_1,path_1,6.738,6.738,7.738,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,35.250444,35.250444,45.737111,0.0,0.0,15.4236,43.8964,ok,ok,m3_regret_insertion_ls+mixed,
