amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T01,1,,IN1,P1,SORT1,2.0,0.0,25.0,2.0,vg::IN1__P1__path_1,path_1,2.98,2.98,2.98,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,2.98,2.98,14.106667,0.0,0.0,13.2368,76.7632,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T04,2,T01,SORT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,15.026667,15.026667,19.575556,0.0,0.0,4.0728,72.6904,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T05,3,T04,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,22.514556,22.514556,29.385667,0.0,0.0,8.5998,64.0906,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T11,4,T05,OUT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::OUT2__P3__path_1,path_1,9.356,9.356,10.356,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,38.741667,38.741667,51.137222,0.0,0.0,20.9832,43.1074,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T06,5,T11,OUT2,P2,SORT1,2.0,6.0,36.0,1.0,vg::OUT2__P2__path_1,path_1,7.794,7.794,9.294,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,58.931222,58.931222,67.502333,31.502333,0.0,15.2908,27.8166,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T08,2,T02,SORT2,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT2__P9__path_1,path_1,5.114,5.114,5.614,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.276333,19.276333,26.958556,0.0,0.0,11.6508,60.101,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T10,3,T08,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,4.7,4.7,4.7,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,31.658556,31.658556,42.145222,0.0,0.0,13.3856,46.7154,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T12,4,T10,OUT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::OUT1__P8__path_1,path_1,3.199,3.199,3.199,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,45.344222,45.344222,50.898667,0.0,0.0,7.4378,39.2776,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T09,5,T12,OUT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::OUT1__P4__path_1,path_1,8.221,8.221,9.721,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,59.119667,59.119667,68.410778,20.410778,0.0,16.4954,22.7822,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T07,1,,CHG1,P7,OUT1,3.0,8.0,42.0,2.0,vg::CHG1__P7__path_1,path_1,7.293333,6.564,7.064,vg::P7__OUT1__path_1,path_1,6.690123,5.419,6.419,7.293333,8.0,17.690123,0.0,0.706667,13.6668,86.3332,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T13,2,T07,OUT1,P7,SORT1,3.0,19.0,53.0,3.0,vg::OUT1__P7__path_1,path_1,6.021111,5.419,6.419,vg::P7__SORT1__path_1,path_1,4.641975,3.76,4.76,23.711235,23.711235,31.35321,0.0,0.0,10.531,75.8022,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T14,3,T13,SORT1,P3,OUT2,2.0,21.0,61.0,2.0,vg::SORT1__P3__path_1,path_1,8.541111,7.687,9.187,vg::P3__OUT2__path_1,path_1,11.550617,9.356,10.356,39.894321,39.894321,53.444938,0.0,0.0,19.3142,56.488,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T03,4,T14,OUT2,P5,SORT1,3.0,2.0,32.0,1.0,vg::OUT2__P5__path_1,path_1,7.09,6.381,6.381,vg::P5__SORT1__path_1,path_1,5.81358,4.709,5.709,60.534938,60.534938,69.348519,37.348519,0.0,12.6318,43.8562,ok,ok,m2_milp_goal_programming+mixed,
