amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T08,2,T06,SORT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::SORT1__P9__path_1,path_1,5.106,5.106,6.106,vg::P9__SORT2__path_1,path_1,5.682222,5.114,5.614,19.677111,19.677111,27.359333,0.0,0.0,11.6428,64.9574,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T10,3,T08,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,4.7,4.7,4.7,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,32.059333,32.059333,42.546,0.0,0.0,13.3856,51.5718,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T04,2,T02,SORT2,P8,SORT2,2.0,4.0,35.0,3.0,vg::SORT2__P8__path_1,path_1,2.294,2.294,2.294,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,16.456333,16.456333,21.005222,0.0,0.0,5.4468,66.305,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T15,3,T04,SORT2,P2,SORT1,2.0,22.0,55.0,2.0,vg::SORT2__P2__path_1,path_1,6.203,6.203,7.703,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,27.208222,27.208222,35.779333,0.0,0.0,13.6998,52.6052,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T12,4,T15,SORT1,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,36.699333,36.699333,42.253778,0.0,0.0,5.1588,47.4464,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T07,2,T01,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.690123,5.419,6.419,18.758519,18.758519,28.448642,0.0,0.0,10.8628,76.6844,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T13,3,T07,OUT1,P7,SORT1,3.0,19.0,53.0,3.0,vg::OUT1__P7__path_1,path_1,6.021111,5.419,6.419,vg::P7__SORT1__path_1,path_1,4.641975,3.76,4.76,34.469753,34.469753,42.111728,0.0,0.0,10.531,66.1534,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T03,1,,CHG2,P5,SORT1,3.0,2.0,32.0,1.0,vg::CHG2__P5__path_1,path_1,5.616364,6.178,7.178,vg::P5__SORT1__path_1,path_1,4.756566,4.709,5.709,5.616364,5.616364,13.372929,0.0,0.0,12.4288,67.5712,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T05,2,T03,SORT1,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT1__P6__path_1,path_1,3.702727,4.073,4.573,vg::P6__OUT2__path_1,path_1,4.428283,4.384,4.884,17.075657,17.075657,23.503939,0.0,0.0,9.7338,57.8374,ok,ok,m2_milp_goal_programming+mixed,
AMR4,AMR4,T11,3,T05,OUT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::OUT2__P3__path_1,path_1,8.505455,9.356,10.356,vg::P3__OUT2__path_1,path_1,9.450505,9.356,10.356,32.009394,32.009394,43.459899,0.0,0.0,20.9832,36.8542,ok,ok,m2_milp_goal_programming+mixed,
AMR5,AMR5,T09,1,,IN1,P4,SORT1,2.0,12.0,48.0,1.0,vg::IN1__P4__path_1,path_1,5.678,5.678,6.678,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,5.678,12.0,21.291111,0.0,6.322,13.9524,76.0476,ok,ok,m2_milp_goal_programming+mixed,
AMR5,AMR5,T14,2,T09,SORT1,P3,OUT2,2.0,21.0,61.0,2.0,vg::SORT1__P3__path_1,path_1,7.687,7.687,9.187,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,28.978111,28.978111,41.373667,0.0,0.0,19.3142,56.7334,ok,ok,m2_milp_goal_programming+mixed,
