amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T03,1,,IN1,P5,SORT1,3.0,2.0,32.0,1.0,vg::IN1__P5__path_1,path_1,6.492,6.492,7.492,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,6.492,6.492,14.724222,0.0,0.0,12.7428,77.2572,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T04,2,T03,SORT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,15.644222,15.644222,20.193111,0.0,0.0,4.0728,73.1844,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T05,3,T04,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,23.132111,23.132111,30.003222,0.0,0.0,8.5998,64.5846,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T11,4,T05,OUT2,P3,OUT2,2.0,16.0,52.0,2.0,vg::OUT2__P3__path_1,path_1,9.356,9.356,10.356,vg::P3__OUT2__path_1,path_1,10.395556,9.356,10.356,39.359222,39.359222,51.754778,0.0,0.0,20.9832,43.6014,ok,ok,m2_milp_goal_programming+mixed,
AMR1,AMR1,T06,5,T11,OUT2,P2,SORT1,2.0,6.0,36.0,1.0,vg::OUT2__P2__path_1,path_1,7.794,7.794,9.294,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,59.548778,59.548778,68.119889,32.119889,0.0,15.2908,28.3106,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T10,2,T02,SORT2,P5,OUT1,3.0,14.0,50.0,2.0,basic_astar::SORT2__P5__path_1,path_1,4.7,4.7,4.7,vg::P5__OUT1__path_1,path_1,7.486667,6.738,7.738,18.862333,18.862333,29.349,0.0,0.0,13.3856,58.3662,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T13,3,T10,OUT1,P7,SORT1,3.0,19.0,53.0,3.0,vg::OUT1__P7__path_1,path_1,5.419,5.419,6.419,vg::P7__SORT1__path_1,path_1,4.177778,3.76,4.76,34.768,34.768,41.945778,0.0,0.0,10.531,47.8352,ok,ok,m2_milp_goal_programming+mixed,
AMR2,AMR2,T09,4,T13,SORT1,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT1__P4__path_1,path_1,6.562,6.562,8.062000000000001,vg::P4__SORT1__path_1,path_1,7.291111,6.562,8.062000000000001,48.507778,48.507778,57.798889,9.798889,0.0,14.8364,32.9988,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T07,2,T01,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.690123,5.419,6.419,18.758519,18.758519,28.448642,0.0,0.0,10.8628,76.6844,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T08,3,T07,OUT1,P9,SORT2,2.0,10.0,45.0,3.0,vg::OUT1__P9__path_1,path_1,7.927778,7.135,8.135,vg::P9__SORT2__path_1,path_1,6.31358,5.114,5.614,36.37642,36.37642,44.69,0.0,0.0,13.6718,63.0126,ok,ok,m2_milp_goal_programming+mixed,
AMR3,AMR3,T12,4,T08,SORT2,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT2__P8__path_1,path_1,2.548889,2.294,2.294,vg::P8__OUT1__path_1,path_1,3.949383,3.199,3.199,47.238889,47.238889,53.188272,0.0,0.0,6.5328,56.4798,ok,ok,m2_milp_goal_programming+mixed,
