amr_id,assigned_amr,task_id,sequence_order,predecessor_task_id,start_node,pickup,delivery,service_time,earliest_start,latest_finish,priority,transition_path_uid,transition_path_id,transition_travel_time,transition_distance,transition_cost,loaded_path_uid,loaded_path_id,loaded_travel_time,loaded_distance,loaded_cost,estimated_arrival_pickup,estimated_start_time,estimated_finish_time,estimated_delay,estimated_waiting,energy_used,battery_after,transition_status,loaded_path_status,assignment_method,notes
AMR1,AMR1,T06,1,,IN1,P2,SORT1,2.0,6.0,36.0,1.0,vg::IN1__P2__path_1,path_1,5.903,5.903,6.903,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,5.903,6.0,14.571111,0.0,0.097,13.3998,76.6002,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T03,2,T06,SORT1,P5,SORT1,3.0,2.0,32.0,1.0,vg::SORT1__P5__path_1,path_1,4.709,4.709,5.709,vg::P5__SORT1__path_1,path_1,5.232222,4.709,5.709,19.280111,19.280111,27.512333,0.0,0.0,10.9598,65.6404,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T04,3,T03,SORT1,P8,SORT2,2.0,4.0,35.0,3.0,vg::SORT1__P8__path_1,path_1,0.92,0.92,0.92,vg::P8__SORT2__path_1,path_1,2.548889,2.294,2.294,28.432333,28.432333,32.981222,0.0,0.0,4.0728,61.5676,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T12,4,T04,SORT2,P8,OUT1,2.0,18.0,55.0,3.0,vg::SORT2__P8__path_1,path_1,2.294,2.294,2.294,vg::P8__OUT1__path_1,path_1,3.554444,3.199,3.199,35.275222,35.275222,40.829667,0.0,0.0,6.5328,55.0348,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T21,5,T12,OUT1,P7,SORT1,2.0,35.0,65.0,3.0,vg::OUT1__P7__path_1,path_1,5.419,5.419,6.419,vg::P7__SORT1__path_1,path_1,4.177778,3.76,4.76,46.248667,46.248667,52.426444,0.0,0.0,10.331,44.7038,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T25,6,T21,SORT1,P7,SORT2,2.0,44.0,74.0,2.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__SORT2__path_1,path_1,5.921111,5.329,5.829,56.186444,56.186444,64.107556,0.0,0.0,10.5548,34.149,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T28,7,T25,SORT2,P9,SORT1,2.0,49.0,81.0,3.0,vg::SORT2__P9__path_1,path_1,5.114,5.114,5.614,vg::P9__SORT1__path_1,path_1,5.673333,5.106,6.106,69.221556,69.221556,76.894889,0.0,0.0,11.6412,22.5078,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T18,8,T28,SORT1,P7,SORT2,3.0,29.0,54.0,1.0,vg::SORT1__P7__path_1,path_1,3.76,3.76,4.76,vg::P7__SORT2__path_1,path_1,5.921111,5.329,5.829,80.654889,80.654889,89.576,35.576,0.0,10.7548,11.753,ok,ok,m3_regret_insertion_ls+mixed,
AMR1,AMR1,T19,9,T18,SORT2,P1,SORT2,3.0,32.0,66.0,1.0,vg::SORT2__P1__path_1,path_1,9.674,9.674,10.674,vg::P1__SORT2__path_1,path_1,10.748889,9.674,10.674,99.25,99.25,112.998889,46.998889,0.0,21.8828,-10.1298,ok,ok,m3_regret_insertion_ls+mixed,battery below safety threshold
AMR2,AMR2,T02,1,,IN2,P3,SORT2,2.0,0.0,28.0,2.0,vg::IN2__P3__path_1,path_1,3.589,3.589,3.589,vg::P3__SORT2__path_1,path_1,8.573333,7.716,8.716000000000001,3.589,3.589,14.162333,0.0,0.0,13.2482,71.7518,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T05,2,T02,SORT2,P6,OUT2,2.0,5.0,38.0,2.0,vg::SORT2__P6__path_1,path_1,2.939,2.939,3.439,vg::P6__OUT2__path_1,path_1,4.871111,4.384,4.884,17.101333,17.101333,23.972444,0.0,0.0,8.5998,63.152,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T13,3,T05,OUT2,P3,SORT1,2.0,20.0,54.0,2.0,vg::OUT2__P3__path_1,path_1,9.356,9.356,10.356,vg::P3__SORT1__path_1,path_1,8.541111,7.687,9.187,33.328444,33.328444,43.869556,0.0,0.0,18.9804,44.1716,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T16,4,T13,SORT1,P1,SORT1,3.0,28.0,66.0,3.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,52.083556,52.083556,64.210222,0.0,0.0,18.6708,25.5008,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T26,5,T16,SORT1,P2,SORT1,2.0,45.0,79.0,3.0,vg::SORT1__P2__path_1,path_1,5.914,5.914,7.914,vg::P2__SORT1__path_1,path_1,6.571111,5.914,7.914,70.124222,70.124222,78.695333,0.0,0.0,13.4108,12.09,ok,ok,m3_regret_insertion_ls+mixed,
AMR2,AMR2,T15,6,T26,SORT1,P1,SORT1,2.0,25.0,54.0,2.0,vg::SORT1__P1__path_1,path_1,8.214,8.214,10.214,vg::P1__SORT1__path_1,path_1,9.126667,8.214,10.214,86.909333,86.909333,98.036,44.036,0.0,18.4708,-6.3808,ok,ok,m3_regret_insertion_ls+mixed,battery below safety threshold
AMR3,AMR3,T01,1,,CHG1,P1,SORT1,2.0,0.0,25.0,2.0,vg::CHG1__P1__path_1,path_1,2.44,2.196,2.196,vg::P1__SORT1__path_1,path_1,10.140741,8.214,10.214,2.44,2.44,14.580741,0.0,0.0,12.4528,87.5472,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T07,2,T01,SORT1,P7,OUT1,3.0,8.0,42.0,2.0,vg::SORT1__P7__path_1,path_1,4.177778,3.76,4.76,vg::P7__OUT1__path_1,path_1,6.690123,5.419,6.419,18.758519,18.758519,28.448642,0.0,0.0,10.8628,76.6844,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T10,3,T07,OUT1,P5,OUT1,3.0,14.0,50.0,2.0,vg::OUT1__P5__path_1,path_1,7.486667,6.738,7.738,vg::P5__OUT1__path_1,path_1,8.318519,6.738,7.738,35.935309,35.935309,47.253827,0.0,0.0,15.4236,61.2608,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T27,4,T10,OUT1,P3,SORT2,2.0,46.0,71.0,3.0,vg::OUT1__P3__path_1,path_1,10.795556,9.716,11.216,vg::P3__SORT2__path_1,path_1,9.525926,7.716,8.716000000000001,58.049383,58.049383,69.575309,0.0,0.0,19.3752,41.8856,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T09,5,T27,SORT2,P4,SORT1,2.0,12.0,48.0,1.0,vg::SORT2__P4__path_1,path_1,7.712222,6.941,8.440999999999999,vg::P4__SORT1__path_1,path_1,8.101235,6.562,8.062000000000001,77.287531,77.287531,87.388765,39.388765,0.0,15.2154,26.6702,ok,ok,m3_regret_insertion_ls+mixed,
AMR3,AMR3,T14,6,T09,SORT1,P4,SORT2,3.0,23.0,53.0,1.0,vg::SORT1__P4__path_1,path_1,7.291111,6.562,8.062000000000001,vg::P4__SORT2__path_1,path_1,8.569136,6.941,8.440999999999999,94.679877,94.679877,106.249012,53.249012,0.0,15.4912,11.179,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T11,1,,CHG2,P3,OUT2,2.0,16.0,52.0,2.0,avg::CHG2__P3__path_1,path_1,8.325455,9.158,10.658,vg::P3__OUT2__path_1,path_1,9.450505,9.356,10.356,8.325455,16.0,27.450505,0.0,7.674545,20.7852,59.2148,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T08,2,T11,OUT2,P9,SORT2,2.0,10.0,45.0,3.0,vg::OUT2__P9__path_1,path_1,6.140909,6.755,7.255,vg::P9__SORT2__path_1,path_1,5.165657,5.114,5.614,33.591414,33.591414,40.757071,0.0,0.0,13.2918,45.923,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T23,3,T08,SORT2,P5,SORT1,3.0,41.0,67.0,2.0,basic_astar::SORT2__P5__path_1,path_1,4.272727,4.7,4.7,vg::P5__SORT1__path_1,path_1,4.756566,4.709,5.709,45.029798,45.029798,52.786364,0.0,0.0,10.9508,34.9722,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T24,4,T23,SORT1,P9,SORT1,2.0,42.0,67.0,3.0,vg::SORT1__P9__path_1,path_1,4.641818,5.106,6.106,vg::P9__SORT1__path_1,path_1,5.157576,5.106,6.106,57.428182,57.428182,64.585758,0.0,0.0,11.6332,23.339,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T20,5,T24,SORT1,P8,SORT1,2.0,35.0,71.0,1.0,vg::SORT1__P8__path_1,path_1,0.836364,0.92,0.92,vg::P8__SORT1__path_1,path_1,0.929293,0.92,0.92,65.422121,65.422121,68.351414,0.0,0.0,2.424,20.915,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T22,6,T20,SORT1,P5,SORT1,2.0,38.0,75.0,2.0,vg::SORT1__P5__path_1,path_1,4.280909,4.709,5.709,vg::P5__SORT1__path_1,path_1,4.756566,4.709,5.709,72.632323,72.632323,79.388889,4.388889,0.0,10.7598,10.1552,ok,ok,m3_regret_insertion_ls+mixed,
AMR4,AMR4,T17,7,T22,SORT1,P1,SORT1,2.0,29.0,68.0,2.0,vg::SORT1__P1__path_1,path_1,7.467273,8.214,10.214,vg::P1__SORT1__path_1,path_1,8.29697,8.214,10.214,86.856162,86.856162,97.153131,29.153131,0.0,18.4708,-8.3156,ok,ok,m3_regret_insertion_ls+mixed,battery below safety threshold
